Date;valve
1/25/2021 4:31:19 PM;open for 20ms
1/25/2021 4:31:48 PM;open for 20ms
1/25/2021 4:32:17 PM;open for 20ms
1/25/2021 4:32:46 PM;open for 20ms
1/25/2021 4:33:50 PM;open for 20ms
1/25/2021 4:34:19 PM;open for 20ms
1/25/2021 4:34:48 PM;open for 20ms
1/25/2021 4:35:17 PM;open for 20ms
1/25/2021 4:36:18 PM;open for 20ms
1/25/2021 4:36:47 PM;open for 20ms
1/25/2021 4:37:16 PM;open for 20ms
1/25/2021 4:38:10 PM;open for 20ms
1/25/2021 4:38:39 PM;open for 20ms
1/25/2021 4:39:07 PM;open for 20ms
1/25/2021 4:40:05 PM;open for 20ms
1/25/2021 4:40:34 PM;open for 20ms
1/25/2021 4:41:03 PM;open for 20ms
1/25/2021 4:41:57 PM;open for 20ms
1/25/2021 4:42:25 PM;open for 20ms
1/25/2021 4:42:54 PM;open for 20ms
1/25/2021 4:43:55 PM;open for 20ms
1/25/2021 4:44:24 PM;open for 20ms
1/25/2021 4:44:53 PM;open for 20ms
1/25/2021 4:45:22 PM;open for 20ms
1/25/2021 4:46:19 PM;open for 20ms
1/25/2021 4:46:48 PM;open for 20ms
1/25/2021 4:47:17 PM;open for 20ms
1/25/2021 4:48:15 PM;open for 20ms
1/25/2021 4:48:43 PM;open for 20ms
1/25/2021 4:49:12 PM;open for 20ms
1/25/2021 4:49:41 PM;open for 20ms
1/25/2021 4:50:42 PM;open for 20ms
1/25/2021 4:51:11 PM;open for 20ms
1/25/2021 4:51:40 PM;open for 20ms
1/25/2021 4:52:09 PM;open for 20ms
1/25/2021 4:52:38 PM;open for 20ms
1/25/2021 4:53:06 PM;open for 20ms
1/25/2021 4:54:00 PM;open for 20ms
1/25/2021 4:54:29 PM;open for 20ms
1/25/2021 4:54:58 PM;open for 20ms
1/25/2021 4:55:27 PM;open for 20ms
1/25/2021 4:56:21 PM;open for 20ms
1/25/2021 4:56:50 PM;open for 20ms
1/25/2021 4:57:18 PM;open for 20ms
1/25/2021 4:57:47 PM;open for 20ms
1/25/2021 4:58:45 PM;open for 20ms
1/25/2021 4:59:14 PM;open for 20ms
1/25/2021 4:59:42 PM;open for 20ms
1/25/2021 5:00:11 PM;open for 20ms
1/25/2021 5:00:40 PM;open for 20ms
1/25/2021 5:01:41 PM;open for 20ms
1/25/2021 5:02:10 PM;open for 20ms
1/25/2021 5:02:39 PM;open for 20ms
1/25/2021 5:03:08 PM;open for 20ms
1/25/2021 5:04:02 PM;open for 20ms
1/25/2021 5:04:30 PM;open for 20ms
1/25/2021 5:04:59 PM;open for 20ms
1/25/2021 5:05:28 PM;open for 20ms
1/25/2021 5:06:22 PM;open for 20ms
1/25/2021 5:06:51 PM;open for 20ms
1/25/2021 5:07:20 PM;open for 20ms
1/25/2021 5:07:49 PM;open for 20ms
1/25/2021 5:08:46 PM;open for 20ms
1/25/2021 5:09:15 PM;open for 20ms
1/25/2021 5:09:44 PM;open for 20ms
1/25/2021 5:10:13 PM;open for 20ms
1/25/2021 5:11:10 PM;open for 20ms
1/25/2021 5:11:39 PM;open for 20ms
1/25/2021 5:12:08 PM;open for 20ms
1/25/2021 5:12:37 PM;open for 20ms
1/25/2021 5:13:34 PM;open for 20ms
1/25/2021 5:14:03 PM;open for 20ms
1/25/2021 5:14:32 PM;open for 20ms
1/25/2021 5:15:01 PM;open for 20ms
1/25/2021 5:15:55 PM;open for 20ms
1/25/2021 5:16:23 PM;open for 20ms
1/25/2021 5:16:52 PM;open for 20ms
1/25/2021 5:17:21 PM;open for 20ms
1/25/2021 5:18:15 PM;open for 20ms
1/25/2021 5:18:44 PM;open for 20ms
1/25/2021 5:19:13 PM;open for 20ms
1/25/2021 5:19:42 PM;open for 20ms
1/25/2021 5:20:39 PM;open for 20ms
1/25/2021 5:21:08 PM;open for 20ms
1/25/2021 5:21:37 PM;open for 20ms
1/25/2021 5:22:06 PM;open for 20ms
1/25/2021 5:23:00 PM;open for 20ms
1/25/2021 5:23:28 PM;open for 20ms
1/25/2021 5:23:57 PM;open for 20ms
1/25/2021 5:24:26 PM;open for 20ms
1/25/2021 5:25:20 PM;open for 20ms
1/25/2021 5:25:49 PM;open for 20ms
1/25/2021 5:26:18 PM;open for 20ms
1/25/2021 5:26:46 PM;open for 20ms
1/25/2021 5:27:48 PM;open for 20ms
1/25/2021 5:28:16 PM;open for 20ms
1/25/2021 5:28:45 PM;open for 20ms
1/25/2021 5:29:14 PM;open for 20ms
1/25/2021 5:30:04 PM;open for 20ms
1/25/2021 5:30:33 PM;open for 20ms
1/25/2021 5:31:02 PM;open for 20ms
1/25/2021 5:31:31 PM;open for 20ms
1/25/2021 5:32:32 PM;open for 20ms
1/25/2021 5:33:01 PM;open for 20ms
1/25/2021 5:33:30 PM;open for 20ms
1/25/2021 5:33:59 PM;open for 20ms
1/25/2021 5:34:56 PM;open for 20ms
1/25/2021 5:35:25 PM;open for 20ms
1/25/2021 5:35:54 PM;open for 20ms
1/25/2021 5:36:23 PM;open for 20ms
1/25/2021 5:37:17 PM;open for 20ms
1/25/2021 5:37:45 PM;open for 20ms
1/25/2021 5:38:14 PM;open for 20ms
1/25/2021 5:38:43 PM;open for 20ms
1/25/2021 5:39:41 PM;open for 20ms
1/25/2021 5:40:09 PM;open for 20ms
1/25/2021 5:40:38 PM;open for 20ms
1/25/2021 5:41:07 PM;open for 20ms
1/25/2021 5:41:57 PM;open for 20ms
1/25/2021 5:42:26 PM;open for 20ms
1/25/2021 5:42:55 PM;open for 20ms
1/25/2021 5:43:46 PM;open for 20ms
1/25/2021 5:44:14 PM;open for 20ms
1/25/2021 5:45:57 PM;open for 20ms
1/25/2021 5:46:26 PM;open for 20ms
1/25/2021 5:46:54 PM;open for 20ms
1/25/2021 5:47:23 PM;open for 20ms
1/25/2021 5:47:52 PM;open for 20ms
1/25/2021 5:48:46 PM;open for 20ms
1/25/2021 5:49:15 PM;open for 20ms
1/25/2021 5:49:44 PM;open for 20ms
1/25/2021 5:50:12 PM;open for 20ms
1/25/2021 5:51:10 PM;open for 20ms
1/25/2021 5:51:39 PM;open for 20ms
1/25/2021 5:52:08 PM;open for 20ms
1/25/2021 5:52:37 PM;open for 20ms
1/25/2021 5:53:38 PM;open for 20ms
1/25/2021 5:54:07 PM;open for 20ms
1/25/2021 5:54:35 PM;open for 20ms
1/25/2021 5:55:04 PM;open for 20ms
1/25/2021 5:55:55 PM;open for 20ms
1/25/2021 5:56:23 PM;open for 20ms
1/25/2021 5:56:52 PM;open for 20ms
1/25/2021 5:57:21 PM;open for 20ms
1/25/2021 5:58:15 PM;open for 20ms
1/25/2021 5:58:44 PM;open for 20ms
1/25/2021 5:59:13 PM;open for 20ms
1/25/2021 5:59:41 PM;open for 20ms
1/25/2021 6:00:32 PM;open for 20ms
1/25/2021 6:01:01 PM;open for 20ms
1/25/2021 6:01:29 PM;open for 20ms
1/25/2021 6:01:58 PM;open for 20ms
1/25/2021 6:02:56 PM;open for 20ms
1/25/2021 6:03:25 PM;open for 20ms
1/25/2021 6:03:53 PM;open for 20ms
1/25/2021 6:04:22 PM;open for 20ms
1/25/2021 6:04:51 PM;open for 20ms
1/25/2021 6:05:49 PM;open for 20ms
1/25/2021 6:06:18 PM;open for 20ms
1/25/2021 6:06:46 PM;open for 20ms
1/25/2021 6:07:15 PM;open for 20ms
1/25/2021 6:07:44 PM;open for 20ms
1/25/2021 6:08:42 PM;open for 20ms
1/25/2021 6:09:10 PM;open for 20ms
1/25/2021 6:09:39 PM;open for 20ms
1/25/2021 6:10:08 PM;open for 20ms
1/25/2021 6:10:37 PM;open for 20ms
1/25/2021 6:11:34 PM;open for 20ms
1/25/2021 6:12:03 PM;open for 20ms
1/25/2021 6:12:32 PM;open for 20ms
1/25/2021 6:13:01 PM;open for 20ms
1/25/2021 6:13:30 PM;open for 20ms
1/25/2021 6:14:24 PM;open for 20ms
1/25/2021 6:14:52 PM;open for 20ms
1/25/2021 6:15:21 PM;open for 20ms
1/25/2021 6:15:50 PM;open for 20ms
1/25/2021 6:16:19 PM;open for 20ms
1/25/2021 6:17:17 PM;open for 20ms
1/25/2021 6:17:45 PM;open for 20ms
1/25/2021 6:18:14 PM;open for 20ms
1/25/2021 6:18:43 PM;open for 20ms
1/25/2021 6:19:12 PM;open for 20ms
1/25/2021 6:20:09 PM;open for 20ms
1/25/2021 6:20:38 PM;open for 20ms
1/25/2021 6:21:07 PM;open for 20ms
1/25/2021 6:21:36 PM;open for 20ms
1/25/2021 6:22:05 PM;open for 20ms
1/25/2021 6:23:02 PM;open for 20ms
1/25/2021 6:23:31 PM;open for 20ms
1/25/2021 6:24:00 PM;open for 20ms
1/25/2021 6:24:29 PM;open for 20ms
1/25/2021 6:24:57 PM;open for 20ms
1/25/2021 6:25:55 PM;open for 20ms
1/25/2021 6:26:24 PM;open for 20ms
1/25/2021 6:26:53 PM;open for 20ms
1/25/2021 6:27:21 PM;open for 20ms
1/25/2021 6:27:50 PM;open for 20ms
1/25/2021 6:28:48 PM;open for 20ms
1/25/2021 6:29:17 PM;open for 20ms
1/25/2021 6:29:45 PM;open for 20ms
1/25/2021 6:30:14 PM;open for 20ms
1/25/2021 6:30:43 PM;open for 20ms
1/25/2021 6:31:34 PM;open for 20ms
1/25/2021 6:32:02 PM;open for 20ms
1/25/2021 6:32:31 PM;open for 20ms
1/25/2021 6:33:00 PM;open for 20ms
1/25/2021 6:33:29 PM;open for 20ms
1/25/2021 6:34:26 PM;open for 20ms
1/25/2021 6:34:55 PM;open for 20ms
1/25/2021 6:35:24 PM;open for 20ms
1/25/2021 6:35:53 PM;open for 20ms
1/25/2021 6:36:22 PM;open for 20ms
1/25/2021 6:37:19 PM;open for 20ms
1/25/2021 6:37:48 PM;open for 20ms
1/25/2021 6:38:17 PM;open for 20ms
1/25/2021 6:38:46 PM;open for 20ms
1/25/2021 6:39:14 PM;open for 20ms
1/25/2021 6:40:05 PM;open for 20ms
1/25/2021 6:40:34 PM;open for 20ms
1/25/2021 6:41:02 PM;open for 20ms
1/25/2021 6:41:31 PM;open for 20ms
1/25/2021 6:42:25 PM;open for 20ms
1/25/2021 6:42:54 PM;open for 20ms
1/25/2021 6:43:23 PM;open for 20ms
1/25/2021 6:43:52 PM;open for 20ms
1/25/2021 6:44:46 PM;open for 20ms
1/25/2021 6:45:15 PM;open for 20ms
1/25/2021 6:45:43 PM;open for 20ms
1/25/2021 6:46:12 PM;open for 20ms
1/25/2021 6:46:41 PM;open for 20ms
1/25/2021 6:47:39 PM;open for 20ms
1/25/2021 6:48:07 PM;open for 20ms
1/25/2021 6:48:36 PM;open for 20ms
1/25/2021 6:49:05 PM;open for 20ms
1/25/2021 6:49:34 PM;open for 20ms
1/25/2021 6:50:03 PM;open for 20ms
1/25/2021 6:51:00 PM;open for 20ms
1/25/2021 6:51:29 PM;open for 20ms
1/25/2021 6:51:58 PM;open for 20ms
1/25/2021 6:52:27 PM;open for 20ms
1/25/2021 6:52:55 PM;open for 20ms
1/25/2021 6:53:24 PM;open for 20ms
1/25/2021 6:54:22 PM;open for 20ms
1/25/2021 6:54:51 PM;open for 20ms
1/25/2021 6:55:19 PM;open for 20ms
1/25/2021 6:55:48 PM;open for 20ms
1/25/2021 6:56:17 PM;open for 20ms
1/25/2021 6:56:46 PM;open for 20ms
1/25/2021 6:57:44 PM;open for 20ms
1/25/2021 6:58:12 PM;open for 20ms
1/25/2021 6:58:41 PM;open for 20ms
1/25/2021 6:59:10 PM;open for 20ms
1/25/2021 6:59:39 PM;open for 20ms
1/25/2021 7:00:08 PM;open for 20ms
1/25/2021 7:01:02 PM;open for 20ms
1/25/2021 7:01:30 PM;open for 20ms
1/25/2021 7:01:59 PM;open for 20ms
1/25/2021 7:02:28 PM;open for 20ms
1/25/2021 7:02:57 PM;open for 20ms
1/25/2021 7:03:26 PM;open for 20ms
1/25/2021 7:04:20 PM;open for 20ms
1/25/2021 7:04:48 PM;open for 20ms
1/25/2021 7:05:17 PM;open for 20ms
1/25/2021 7:05:46 PM;open for 20ms
1/25/2021 7:06:15 PM;open for 20ms
1/25/2021 7:06:44 PM;open for 20ms
1/25/2021 7:07:41 PM;open for 20ms
1/25/2021 7:08:10 PM;open for 20ms
1/25/2021 7:08:39 PM;open for 20ms
1/25/2021 7:09:08 PM;open for 20ms
1/25/2021 7:09:37 PM;open for 20ms
1/25/2021 7:10:05 PM;open for 20ms
1/25/2021 7:10:59 PM;open for 20ms
1/25/2021 7:11:28 PM;open for 20ms
1/25/2021 7:11:57 PM;open for 20ms
1/25/2021 7:12:26 PM;open for 20ms
1/25/2021 7:12:55 PM;open for 20ms
1/25/2021 7:13:45 PM;open for 20ms
1/25/2021 7:14:14 PM;open for 20ms
1/25/2021 7:14:43 PM;open for 20ms
1/25/2021 7:15:11 PM;open for 20ms
1/25/2021 7:15:40 PM;open for 20ms
1/25/2021 7:16:34 PM;open for 20ms
1/25/2021 7:17:03 PM;open for 20ms
1/25/2021 7:17:32 PM;open for 20ms
1/25/2021 7:18:01 PM;open for 20ms
1/25/2021 7:18:29 PM;open for 20ms
1/25/2021 7:19:20 PM;open for 20ms
1/25/2021 7:19:49 PM;open for 20ms
1/25/2021 7:20:17 PM;open for 20ms
1/25/2021 7:20:46 PM;open for 20ms
1/25/2021 7:21:15 PM;open for 20ms
1/25/2021 7:22:06 PM;open for 20ms
1/25/2021 7:22:34 PM;open for 20ms
1/25/2021 7:23:03 PM;open for 20ms
1/25/2021 7:23:32 PM;open for 20ms
1/25/2021 7:24:01 PM;open for 20ms
1/25/2021 7:24:55 PM;open for 20ms
1/25/2021 7:25:24 PM;open for 20ms
1/25/2021 7:25:52 PM;open for 20ms
1/25/2021 7:26:21 PM;open for 20ms
1/25/2021 7:26:50 PM;open for 20ms
1/25/2021 7:27:19 PM;open for 20ms
1/25/2021 7:28:16 PM;open for 20ms
1/25/2021 7:28:45 PM;open for 20ms
1/25/2021 7:29:14 PM;open for 20ms
1/25/2021 7:29:43 PM;open for 20ms
1/25/2021 7:30:12 PM;open for 20ms
1/25/2021 7:30:40 PM;open for 20ms
1/25/2021 7:31:42 PM;open for 20ms
1/25/2021 7:32:10 PM;open for 20ms
1/25/2021 7:32:39 PM;open for 20ms
1/25/2021 7:33:08 PM;open for 20ms
1/25/2021 7:33:37 PM;open for 20ms
1/25/2021 7:34:27 PM;open for 20ms
1/25/2021 7:34:56 PM;open for 20ms
1/25/2021 7:35:25 PM;open for 20ms
1/25/2021 7:35:54 PM;open for 20ms
1/25/2021 7:36:44 PM;open for 20ms
1/25/2021 7:37:13 PM;open for 20ms
1/25/2021 7:37:42 PM;open for 20ms
1/25/2021 7:38:11 PM;open for 20ms
1/25/2021 7:39:01 PM;open for 20ms
1/25/2021 7:39:30 PM;open for 20ms
1/25/2021 7:39:59 PM;open for 20ms
1/25/2021 7:40:27 PM;open for 20ms
1/25/2021 7:41:18 PM;open for 20ms
1/25/2021 7:41:47 PM;open for 20ms
1/25/2021 7:42:15 PM;open for 20ms
1/25/2021 7:42:44 PM;open for 20ms
1/25/2021 7:43:13 PM;open for 20ms
1/25/2021 7:44:11 PM;open for 20ms
1/25/2021 7:44:39 PM;open for 20ms
1/25/2021 7:45:08 PM;open for 20ms
1/25/2021 7:45:37 PM;open for 20ms
1/25/2021 7:46:06 PM;open for 20ms
1/25/2021 7:46:35 PM;open for 20ms
1/25/2021 7:47:32 PM;open for 20ms
1/25/2021 7:48:01 PM;open for 20ms
1/25/2021 7:48:30 PM;open for 20ms
1/25/2021 7:48:59 PM;open for 20ms
1/25/2021 7:49:28 PM;open for 20ms
1/25/2021 7:49:56 PM;open for 20ms
1/25/2021 7:50:50 PM;open for 20ms
1/25/2021 7:51:19 PM;open for 20ms
1/25/2021 7:51:48 PM;open for 20ms
1/25/2021 7:52:17 PM;open for 20ms
1/25/2021 7:52:46 PM;open for 20ms
1/25/2021 7:53:14 PM;open for 20ms
1/25/2021 7:54:12 PM;open for 20ms
1/25/2021 7:54:41 PM;open for 20ms
1/25/2021 7:55:10 PM;open for 20ms
1/25/2021 7:55:38 PM;open for 20ms
1/25/2021 7:56:07 PM;open for 20ms
1/25/2021 7:56:58 PM;open for 20ms
1/25/2021 7:57:26 PM;open for 20ms
1/25/2021 7:57:55 PM;open for 20ms
1/25/2021 7:58:24 PM;open for 20ms
1/25/2021 7:59:25 PM;open for 20ms
1/25/2021 7:59:54 PM;open for 20ms
1/25/2021 8:00:23 PM;open for 20ms
1/25/2021 8:00:52 PM;open for 20ms
1/25/2021 8:01:49 PM;open for 20ms
1/25/2021 8:02:18 PM;open for 20ms
1/25/2021 8:02:47 PM;open for 20ms
1/25/2021 8:03:16 PM;open for 20ms
1/25/2021 8:04:10 PM;open for 20ms
1/25/2021 8:04:39 PM;open for 20ms
1/25/2021 8:05:07 PM;open for 20ms
1/25/2021 8:05:36 PM;open for 20ms
1/25/2021 8:06:05 PM;open for 20ms
1/25/2021 8:06:59 PM;open for 20ms
1/25/2021 8:07:28 PM;open for 20ms
1/25/2021 8:07:57 PM;open for 20ms
1/25/2021 8:08:25 PM;open for 20ms
1/25/2021 8:08:54 PM;open for 20ms
1/25/2021 8:09:52 PM;open for 20ms
1/25/2021 8:10:21 PM;open for 20ms
1/25/2021 8:10:49 PM;open for 20ms
1/25/2021 8:11:18 PM;open for 20ms
1/25/2021 8:11:47 PM;open for 20ms
1/25/2021 8:12:45 PM;open for 20ms
1/25/2021 8:13:13 PM;open for 20ms
1/25/2021 8:13:42 PM;open for 20ms
1/25/2021 8:14:11 PM;open for 20ms
1/25/2021 8:14:40 PM;open for 20ms
1/25/2021 8:15:30 PM;open for 20ms
1/25/2021 8:15:59 PM;open for 20ms
1/25/2021 8:16:28 PM;open for 20ms
1/25/2021 8:16:57 PM;open for 20ms
1/25/2021 8:17:26 PM;open for 20ms
1/25/2021 8:18:23 PM;open for 20ms
1/25/2021 8:18:52 PM;open for 20ms
1/25/2021 8:19:21 PM;open for 20ms
1/25/2021 8:19:50 PM;open for 20ms
1/25/2021 8:20:18 PM;open for 20ms
1/25/2021 8:21:12 PM;open for 20ms
1/25/2021 8:21:41 PM;open for 20ms
1/25/2021 8:22:10 PM;open for 20ms
1/25/2021 8:22:39 PM;open for 20ms
1/25/2021 8:23:08 PM;open for 20ms
1/25/2021 8:24:09 PM;open for 20ms
1/25/2021 8:24:38 PM;open for 20ms
1/25/2021 8:25:06 PM;open for 20ms
1/25/2021 8:25:35 PM;open for 20ms
1/25/2021 8:26:04 PM;open for 20ms
1/25/2021 8:26:33 PM;open for 20ms
1/25/2021 8:27:31 PM;open for 20ms
1/25/2021 8:27:59 PM;open for 20ms
1/25/2021 8:28:28 PM;open for 20ms
1/25/2021 8:28:57 PM;open for 20ms
1/25/2021 8:29:26 PM;open for 20ms
1/25/2021 8:30:20 PM;open for 20ms
1/25/2021 8:30:49 PM;open for 20ms
1/25/2021 8:31:17 PM;open for 20ms
1/25/2021 8:31:46 PM;open for 20ms
1/25/2021 8:32:15 PM;open for 20ms
1/25/2021 8:33:09 PM;open for 20ms
1/25/2021 8:33:38 PM;open for 20ms
1/25/2021 8:34:07 PM;open for 20ms
1/25/2021 8:34:35 PM;open for 20ms
1/25/2021 8:35:04 PM;open for 20ms
1/25/2021 8:35:55 PM;open for 20ms
1/25/2021 8:36:23 PM;open for 20ms
1/25/2021 8:36:52 PM;open for 20ms
1/25/2021 8:37:21 PM;open for 20ms
1/25/2021 8:37:50 PM;open for 20ms
1/25/2021 8:38:47 PM;open for 20ms
1/25/2021 8:39:16 PM;open for 20ms
1/25/2021 8:39:45 PM;open for 20ms
1/25/2021 8:40:14 PM;open for 20ms
1/25/2021 8:40:43 PM;open for 20ms
1/25/2021 8:41:37 PM;open for 20ms
1/25/2021 8:42:06 PM;open for 20ms
1/25/2021 8:42:34 PM;open for 20ms
1/25/2021 8:43:03 PM;open for 20ms
1/25/2021 8:43:32 PM;open for 20ms
1/25/2021 8:44:30 PM;open for 20ms
1/25/2021 8:44:58 PM;open for 20ms
1/25/2021 8:45:27 PM;open for 20ms
1/25/2021 8:45:56 PM;open for 20ms
1/25/2021 8:46:25 PM;open for 20ms
1/25/2021 8:47:19 PM;open for 20ms
1/25/2021 8:47:48 PM;open for 20ms
1/25/2021 8:48:16 PM;open for 20ms
1/25/2021 8:48:45 PM;open for 20ms
1/25/2021 8:49:14 PM;open for 20ms
1/25/2021 8:50:08 PM;open for 20ms
1/25/2021 8:50:37 PM;open for 20ms
1/25/2021 8:51:06 PM;open for 20ms
1/25/2021 8:51:34 PM;open for 20ms
1/25/2021 8:52:03 PM;open for 20ms
1/25/2021 8:52:57 PM;open for 20ms
1/25/2021 8:53:26 PM;open for 20ms
1/25/2021 8:53:55 PM;open for 20ms
1/25/2021 8:54:24 PM;open for 20ms
1/25/2021 8:54:53 PM;open for 20ms
1/25/2021 8:55:21 PM;open for 20ms
1/25/2021 8:56:19 PM;open for 20ms
1/25/2021 8:56:48 PM;open for 20ms
1/25/2021 8:57:17 PM;open for 20ms
1/25/2021 8:57:45 PM;open for 20ms
1/25/2021 8:58:14 PM;open for 20ms
1/25/2021 8:58:43 PM;open for 20ms
1/25/2021 8:59:41 PM;open for 20ms
1/25/2021 9:00:09 PM;open for 20ms
1/25/2021 9:00:38 PM;open for 20ms
1/25/2021 9:01:07 PM;open for 20ms
1/25/2021 9:01:36 PM;open for 20ms
1/25/2021 9:02:05 PM;open for 20ms
1/25/2021 9:03:02 PM;open for 20ms
1/25/2021 9:03:31 PM;open for 20ms
1/25/2021 9:04:00 PM;open for 20ms
1/25/2021 9:04:29 PM;open for 20ms
1/25/2021 9:04:58 PM;open for 20ms
1/25/2021 9:05:26 PM;open for 20ms
1/25/2021 9:06:20 PM;open for 20ms
1/25/2021 9:06:49 PM;open for 20ms
1/25/2021 9:07:18 PM;open for 20ms
1/25/2021 9:07:47 PM;open for 20ms
1/25/2021 9:08:16 PM;open for 20ms
1/25/2021 9:09:06 PM;open for 20ms
1/25/2021 9:09:35 PM;open for 20ms
1/25/2021 9:10:04 PM;open for 20ms
1/25/2021 9:10:32 PM;open for 20ms
1/25/2021 9:11:30 PM;open for 20ms
1/25/2021 9:11:59 PM;open for 20ms
1/25/2021 9:12:28 PM;open for 20ms
1/25/2021 9:12:56 PM;open for 20ms
1/25/2021 9:13:25 PM;open for 20ms
1/25/2021 9:14:23 PM;open for 20ms
1/25/2021 9:14:52 PM;open for 20ms
1/25/2021 9:15:20 PM;open for 20ms
1/25/2021 9:15:49 PM;open for 20ms
1/25/2021 9:16:18 PM;open for 20ms
1/25/2021 9:17:12 PM;open for 20ms
1/25/2021 9:17:41 PM;open for 20ms
1/25/2021 9:18:10 PM;open for 20ms
1/25/2021 9:18:39 PM;open for 20ms
1/25/2021 9:19:36 PM;open for 20ms
1/25/2021 9:20:05 PM;open for 20ms
1/25/2021 9:20:34 PM;open for 20ms
1/25/2021 9:21:03 PM;open for 20ms
1/25/2021 9:21:31 PM;open for 20ms
1/25/2021 9:22:25 PM;open for 20ms
1/25/2021 9:22:54 PM;open for 20ms
1/25/2021 9:23:23 PM;open for 20ms
1/25/2021 9:23:52 PM;open for 20ms
1/25/2021 9:24:21 PM;open for 20ms
1/25/2021 9:25:15 PM;open for 20ms
1/25/2021 9:25:43 PM;open for 20ms
1/25/2021 9:26:12 PM;open for 20ms
1/25/2021 9:26:41 PM;open for 20ms
1/25/2021 9:27:10 PM;open for 20ms
1/25/2021 9:28:04 PM;open for 20ms
1/25/2021 9:28:33 PM;open for 20ms
1/25/2021 9:29:01 PM;open for 20ms
1/25/2021 9:29:30 PM;open for 20ms
1/25/2021 9:29:59 PM;open for 20ms
1/25/2021 9:30:49 PM;open for 20ms
1/25/2021 9:31:18 PM;open for 20ms
1/25/2021 9:31:47 PM;open for 20ms
1/25/2021 9:32:16 PM;open for 20ms
1/25/2021 9:33:17 PM;open for 20ms
1/25/2021 9:33:46 PM;open for 20ms
1/25/2021 9:34:15 PM;open for 20ms
1/25/2021 9:34:44 PM;open for 20ms
1/25/2021 9:35:12 PM;open for 20ms
1/25/2021 9:36:06 PM;open for 20ms
1/25/2021 9:36:35 PM;open for 20ms
1/25/2021 9:37:04 PM;open for 20ms
1/25/2021 9:37:33 PM;open for 20ms
1/25/2021 9:38:02 PM;open for 20ms
