Date;valve
1/21/2021 1:44:33 AM;open for 20ms
1/21/2021 2:05:01 AM;open for 20ms
1/21/2021 2:25:29 AM;open for 20ms
1/21/2021 2:46:40 AM;open for 20ms
1/21/2021 3:05:49 AM;open for 20ms
1/21/2021 3:27:25 AM;open for 20ms
1/21/2021 3:47:53 AM;open for 20ms
1/21/2021 4:07:42 AM;open for 20ms
1/21/2021 4:28:24 AM;open for 20ms
1/21/2021 4:49:10 AM;open for 20ms
1/21/2021 5:10:53 AM;open for 20ms
1/21/2021 5:30:20 AM;open for 20ms
1/21/2021 5:51:35 AM;open for 20ms
1/21/2021 6:13:22 AM;open for 20ms
1/21/2021 6:33:10 AM;open for 20ms
1/21/2021 6:55:08 AM;open for 20ms
1/21/2021 7:14:39 AM;open for 20ms
1/21/2021 7:37:38 AM;open for 20ms
1/21/2021 7:56:28 AM;open for 20ms
1/21/2021 8:19:10 AM;open for 20ms
1/21/2021 8:38:54 AM;open for 20ms
1/21/2021 9:00:23 AM;open for 20ms
1/21/2021 9:21:09 AM;open for 20ms
1/21/2021 9:42:13 AM;open for 20ms
1/21/2021 10:03:21 AM;open for 20ms
1/21/2021 10:24:39 AM;open for 20ms
1/21/2021 10:37:31 AM;open for 20ms
1/21/2021 10:38:00 AM;open for 20ms
1/21/2021 10:38:29 AM;open for 20ms
1/21/2021 10:38:58 AM;open for 20ms
1/21/2021 10:39:26 AM;open for 20ms
1/21/2021 10:39:55 AM;open for 20ms
1/21/2021 10:40:24 AM;open for 20ms
1/21/2021 10:40:53 AM;open for 20ms
1/21/2021 10:41:22 AM;open for 20ms
1/21/2021 10:41:51 AM;open for 20ms
1/21/2021 10:42:19 AM;open for 20ms
1/21/2021 10:48:28 AM;open for 20ms
1/21/2021 10:48:57 AM;open for 20ms
1/21/2021 10:49:26 AM;open for 20ms
1/21/2021 10:49:55 AM;open for 20ms
1/21/2021 10:50:24 AM;open for 20ms
1/21/2021 10:50:52 AM;open for 20ms
1/21/2021 10:51:21 AM;open for 20ms
1/21/2021 10:51:50 AM;open for 20ms
1/21/2021 10:52:19 AM;open for 20ms
1/21/2021 10:52:48 AM;open for 20ms
1/21/2021 10:58:26 AM;open for 20ms
1/21/2021 11:00:50 AM;open for 20ms
1/21/2021 11:10:04 AM;open for 20ms
1/21/2021 11:31:00 AM;open for 20ms
1/21/2021 11:49:40 AM;open for 20ms
1/21/2021 12:10:08 PM;open for 20ms
1/21/2021 12:28:16 PM;open for 20ms
1/21/2021 12:48:44 PM;open for 20ms
1/21/2021 1:08:07 PM;open for 20ms
1/21/2021 1:28:35 PM;open for 20ms
1/21/2021 1:47:25 PM;open for 20ms
1/21/2021 2:08:33 PM;open for 20ms
1/21/2021 2:27:31 PM;open for 20ms
1/21/2021 2:48:06 PM;open for 20ms
1/21/2021 3:06:42 PM;open for 20ms
1/21/2021 3:28:11 PM;open for 20ms
1/21/2021 3:47:13 PM;open for 20ms
1/21/2021 4:07:55 PM;open for 20ms
1/21/2021 4:27:11 PM;open for 20ms
1/21/2021 4:54:09 PM;open for 20ms
1/21/2021 4:54:38 PM;open for 20ms
1/21/2021 4:55:07 PM;open for 20ms
1/21/2021 4:55:36 PM;open for 20ms
1/21/2021 4:56:05 PM;open for 20ms
1/21/2021 4:56:33 PM;open for 20ms
1/21/2021 4:57:02 PM;open for 20ms
1/21/2021 4:57:31 PM;open for 20ms
1/21/2021 4:58:00 PM;open for 20ms
1/21/2021 4:58:29 PM;open for 20ms
1/21/2021 4:58:58 PM;open for 20ms
1/21/2021 5:04:04 PM;open for 20ms
1/21/2021 5:24:50 PM;open for 20ms
1/21/2021 5:45:28 PM;open for 20ms
1/21/2021 6:05:13 PM;open for 20ms
1/21/2021 6:25:59 PM;open for 20ms
1/21/2021 6:44:53 PM;open for 20ms
1/21/2021 7:07:16 PM;open for 20ms
1/21/2021 7:28:24 PM;open for 20ms
1/21/2021 7:49:10 PM;open for 20ms
1/21/2021 8:08:47 PM;open for 20ms
1/21/2021 8:29:37 PM;open for 20ms
1/21/2021 8:51:13 PM;open for 20ms
1/21/2021 9:11:41 PM;open for 20ms
1/21/2021 9:31:44 PM;open for 20ms
1/21/2021 9:52:55 PM;open for 20ms
1/21/2021 10:13:19 PM;open for 20ms
1/21/2021 10:34:48 PM;open for 20ms
1/21/2021 10:55:42 PM;open for 20ms
1/21/2021 11:16:53 PM;open for 20ms
1/21/2021 11:38:07 PM;open for 20ms
1/21/2021 11:59:15 PM;open for 20ms
1/22/2021 12:20:48 AM;open for 20ms
1/22/2021 12:40:43 AM;open for 20ms
1/22/2021 1:03:42 AM;open for 20ms
1/22/2021 1:22:37 AM;open for 20ms
1/22/2021 1:44:49 AM;open for 20ms
1/22/2021 2:04:59 AM;open for 20ms
1/22/2021 2:26:53 AM;open for 20ms
1/22/2021 2:47:03 AM;open for 20ms
1/22/2021 3:08:47 AM;open for 20ms
1/22/2021 3:30:27 AM;open for 20ms
1/22/2021 3:49:50 AM;open for 20ms
1/22/2021 4:11:23 AM;open for 20ms
1/22/2021 4:32:55 AM;open for 20ms
1/22/2021 4:53:52 AM;open for 20ms
1/22/2021 5:15:57 AM;open for 20ms
1/22/2021 5:36:43 AM;open for 20ms
1/22/2021 5:56:53 AM;open for 20ms
1/22/2021 6:18:19 AM;open for 20ms
1/22/2021 6:38:50 AM;open for 20ms
1/22/2021 7:00:19 AM;open for 20ms
1/22/2021 7:21:23 AM;open for 20ms
1/22/2021 7:43:18 AM;open for 20ms
1/22/2021 8:03:53 AM;open for 20ms
1/22/2021 8:25:36 AM;open for 20ms
1/22/2021 8:47:31 AM;open for 20ms
1/22/2021 9:07:15 AM;open for 20ms
1/22/2021 9:29:53 AM;open for 20ms
1/22/2021 9:50:53 AM;open for 20ms
1/22/2021 10:11:29 AM;open for 20ms
1/22/2021 10:33:26 AM;open for 20ms
1/22/2021 10:54:43 AM;open for 20ms
1/22/2021 10:55:11 AM;open for 20ms
1/22/2021 10:55:40 AM;open for 20ms
1/22/2021 10:56:09 AM;open for 20ms
1/22/2021 10:56:38 AM;open for 20ms
1/22/2021 10:57:07 AM;open for 20ms
1/22/2021 10:57:35 AM;open for 20ms
1/22/2021 10:58:04 AM;open for 20ms
1/22/2021 10:58:33 AM;open for 20ms
1/22/2021 10:59:02 AM;open for 20ms
1/22/2021 10:59:31 AM;open for 20ms
1/22/2021 11:13:30 AM;open for 20ms
1/22/2021 11:32:53 AM;open for 20ms
1/22/2021 11:53:24 AM;open for 20ms
2/8/2021 1:56:35 PM;open for 20ms
2/8/2021 1:57:04 PM;open for 20ms
2/8/2021 1:57:33 PM;open for 20ms
2/8/2021 1:58:01 PM;open for 20ms
2/8/2021 1:58:30 PM;open for 20ms
2/8/2021 1:58:59 PM;open for 20ms
2/8/2021 1:59:28 PM;open for 20ms
2/8/2021 1:59:57 PM;open for 20ms
2/8/2021 2:00:25 PM;open for 20ms
2/8/2021 2:00:54 PM;open for 20ms
2/8/2021 2:01:23 PM;open for 20ms
2/8/2021 2:01:52 PM;open for 20ms
2/8/2021 2:02:21 PM;open for 20ms
2/8/2021 2:02:49 PM;open for 20ms
2/8/2021 2:08:06 PM;open for 20ms
2/8/2021 2:13:48 PM;open for 20ms
2/8/2021 2:19:45 PM;open for 20ms
2/8/2021 2:27:15 PM;open for 20ms
2/8/2021 2:35:21 PM;open for 20ms
2/8/2021 2:45:08 PM;open for 20ms
2/8/2021 2:57:41 PM;open for 20ms
2/8/2021 3:10:31 PM;open for 20ms
2/8/2021 3:26:54 PM;open for 20ms
2/8/2021 3:47:22 PM;open for 20ms
2/8/2021 4:08:41 PM;open for 20ms
2/8/2021 4:50:12 PM;open for 20ms
2/8/2021 4:50:41 PM;open for 20ms
2/8/2021 4:51:37 PM;open for 20ms
2/8/2021 4:52:52 PM;open for 20ms
2/8/2021 4:53:21 PM;open for 20ms
2/8/2021 4:53:50 PM;open for 20ms
2/8/2021 4:54:19 PM;open for 20ms
2/8/2021 4:54:48 PM;open for 20ms
2/8/2021 4:55:17 PM;open for 20ms
2/8/2021 4:55:45 PM;open for 20ms
2/8/2021 5:08:32 PM;open for 20ms
2/8/2021 5:33:34 PM;open for 20ms
2/8/2021 6:00:13 PM;open for 20ms
2/8/2021 6:31:14 PM;open for 20ms
2/8/2021 7:01:40 PM;open for 20ms
2/8/2021 7:34:37 PM;open for 20ms
2/8/2021 8:06:47 PM;open for 20ms
2/8/2021 8:41:36 PM;open for 20ms
2/8/2021 9:16:53 PM;open for 20ms
2/8/2021 9:49:03 PM;open for 20ms
2/8/2021 10:25:40 PM;open for 20ms
2/8/2021 11:00:50 PM;open for 20ms
2/8/2021 11:38:24 PM;open for 20ms
2/9/2021 12:16:24 AM;open for 20ms
2/9/2021 12:51:34 AM;open for 20ms
2/9/2021 1:30:13 AM;open for 20ms
2/9/2021 2:07:44 AM;open for 20ms
2/9/2021 2:48:07 AM;open for 20ms
2/9/2021 3:24:54 AM;open for 20ms
2/9/2021 4:03:08 AM;open for 20ms
2/9/2021 4:44:22 AM;open for 20ms
2/9/2021 5:21:56 AM;open for 20ms
2/9/2021 6:00:03 AM;open for 20ms
2/9/2021 6:37:55 AM;open for 20ms
2/9/2021 7:18:58 AM;open for 20ms
2/9/2021 7:56:18 AM;open for 20ms
2/9/2021 8:33:34 AM;open for 20ms
