Date;valve
2/16/2021 11:45:29 PM;open for 20ms
2/16/2021 11:59:53 PM;open for 20ms
2/17/2021 12:14:06 AM;open for 20ms
2/17/2021 12:27:54 AM;open for 20ms
2/17/2021 12:41:32 AM;open for 20ms
2/17/2021 12:55:38 AM;open for 20ms
2/17/2021 1:08:50 AM;open for 20ms
2/17/2021 1:22:13 AM;open for 20ms
2/17/2021 1:35:36 AM;open for 20ms
2/17/2021 1:50:08 AM;open for 20ms
2/17/2021 2:02:33 AM;open for 20ms
2/17/2021 2:16:32 AM;open for 20ms
2/17/2021 2:28:54 AM;open for 20ms
2/17/2021 2:41:55 AM;open for 20ms
2/17/2021 2:54:39 AM;open for 20ms
2/17/2021 3:08:38 AM;open for 20ms
2/17/2021 3:21:14 AM;open for 20ms
2/17/2021 3:32:42 AM;open for 20ms
2/17/2021 3:46:52 AM;open for 20ms
2/17/2021 4:00:07 AM;open for 20ms
2/17/2021 4:12:26 AM;open for 20ms
2/17/2021 4:25:13 AM;open for 20ms
2/17/2021 4:37:49 AM;open for 20ms
2/17/2021 4:50:11 AM;open for 20ms
2/17/2021 5:02:11 AM;open for 20ms
2/17/2021 5:14:36 AM;open for 20ms
2/17/2021 5:26:51 AM;open for 20ms
2/17/2021 5:38:44 AM;open for 20ms
2/17/2021 5:51:49 AM;open for 20ms
2/17/2021 6:02:33 AM;open for 20ms
2/17/2021 6:15:35 AM;open for 20ms
2/17/2021 6:29:05 AM;open for 20ms
2/17/2021 6:42:24 AM;open for 20ms
2/17/2021 6:53:02 AM;open for 20ms
2/17/2021 7:06:10 AM;open for 20ms
2/17/2021 7:20:06 AM;open for 20ms
2/17/2021 7:32:06 AM;open for 20ms
2/17/2021 7:47:06 AM;open for 20ms
2/17/2021 7:57:22 AM;open for 20ms
2/17/2021 8:10:38 AM;open for 20ms
2/17/2021 8:23:14 AM;open for 20ms
2/17/2021 8:38:03 AM;open for 20ms
2/17/2021 8:51:16 AM;open for 20ms
2/17/2021 9:02:43 AM;open for 20ms
2/17/2021 9:14:22 AM;open for 20ms
2/17/2021 9:27:13 AM;open for 20ms
2/17/2021 9:42:02 AM;open for 20ms
2/17/2021 9:55:18 AM;open for 20ms
2/17/2021 10:07:07 AM;open for 20ms
2/17/2021 10:17:41 AM;open for 20ms
2/17/2021 10:30:35 AM;open for 20ms
2/17/2021 10:44:45 AM;open for 20ms
2/17/2021 11:08:03 AM;open for 20ms
2/17/2021 11:08:32 AM;open for 20ms
2/17/2021 11:09:01 AM;open for 20ms
2/17/2021 11:09:29 AM;open for 20ms
2/17/2021 11:09:58 AM;open for 20ms
2/17/2021 11:10:27 AM;open for 20ms
2/17/2021 11:10:56 AM;open for 20ms
2/17/2021 11:11:25 AM;open for 20ms
2/17/2021 11:11:53 AM;open for 20ms
2/17/2021 11:12:22 AM;open for 20ms
2/17/2021 11:12:51 AM;open for 20ms
2/17/2021 11:13:20 AM;open for 20ms
2/17/2021 11:13:49 AM;open for 20ms
2/17/2021 11:14:18 AM;open for 20ms
2/17/2021 11:14:46 AM;open for 20ms
2/17/2021 11:15:15 AM;open for 20ms
2/17/2021 11:15:44 AM;open for 20ms
2/17/2021 11:16:13 AM;open for 20ms
2/17/2021 11:16:42 AM;open for 20ms
2/17/2021 11:17:10 AM;open for 20ms
2/17/2021 11:17:39 AM;open for 20ms
2/17/2021 11:18:08 AM;open for 20ms
2/17/2021 11:28:49 AM;open for 20ms
2/17/2021 11:38:22 AM;open for 20ms
2/17/2021 11:49:49 AM;open for 20ms
2/17/2021 12:03:09 PM;open for 20ms
2/17/2021 12:16:53 PM;open for 20ms
2/17/2021 12:29:58 PM;open for 20ms
2/17/2021 12:44:15 PM;open for 20ms
2/17/2021 12:55:07 PM;open for 20ms
2/17/2021 1:25:55 PM;open for 20ms
2/17/2021 1:26:24 PM;open for 20ms
2/17/2021 1:26:52 PM;open for 20ms
2/17/2021 1:27:21 PM;open for 20ms
2/17/2021 1:27:50 PM;open for 20ms
2/17/2021 1:28:19 PM;open for 20ms
2/17/2021 1:28:48 PM;open for 20ms
2/17/2021 1:29:16 PM;open for 20ms
2/17/2021 1:29:45 PM;open for 20ms
2/17/2021 1:30:14 PM;open for 20ms
2/17/2021 1:30:43 PM;open for 20ms
2/17/2021 1:31:12 PM;open for 20ms
2/17/2021 1:31:40 PM;open for 20ms
2/17/2021 1:32:09 PM;open for 20ms
2/17/2021 1:32:38 PM;open for 20ms
2/17/2021 1:33:07 PM;open for 20ms
2/17/2021 1:33:36 PM;open for 20ms
2/17/2021 1:34:04 PM;open for 20ms
2/17/2021 1:34:33 PM;open for 20ms
2/17/2021 1:35:02 PM;open for 20ms
2/17/2021 1:35:31 PM;open for 20ms
2/17/2021 1:36:00 PM;open for 20ms
2/17/2021 1:43:12 PM;open for 20ms
2/17/2021 1:53:35 PM;open for 20ms
2/17/2021 2:04:05 PM;open for 20ms
2/17/2021 2:13:45 PM;open for 20ms
2/17/2021 2:26:53 PM;open for 20ms
2/17/2021 2:39:30 PM;open for 20ms
2/17/2021 2:52:49 PM;open for 20ms
2/17/2021 3:06:05 PM;open for 20ms
2/17/2021 3:15:55 PM;open for 20ms
2/17/2021 3:31:03 PM;open for 20ms
2/17/2021 3:44:44 PM;open for 20ms
2/17/2021 3:57:31 PM;open for 20ms
2/17/2021 4:11:23 PM;open for 20ms
2/17/2021 4:21:46 PM;open for 20ms
2/17/2021 4:41:58 PM;open for 20ms
2/17/2021 4:42:27 PM;open for 20ms
2/17/2021 4:42:55 PM;open for 20ms
2/17/2021 4:43:24 PM;open for 20ms
2/17/2021 4:43:53 PM;open for 20ms
2/17/2021 4:44:22 PM;open for 20ms
2/17/2021 4:44:51 PM;open for 20ms
2/17/2021 4:45:19 PM;open for 20ms
2/17/2021 4:45:48 PM;open for 20ms
2/17/2021 4:46:17 PM;open for 20ms
2/17/2021 4:46:46 PM;open for 20ms
2/17/2021 4:47:15 PM;open for 20ms
2/17/2021 4:47:43 PM;open for 20ms
2/17/2021 4:48:12 PM;open for 20ms
2/17/2021 4:48:41 PM;open for 20ms
2/17/2021 4:49:10 PM;open for 20ms
2/17/2021 4:49:39 PM;open for 20ms
2/17/2021 4:50:08 PM;open for 20ms
2/17/2021 4:50:36 PM;open for 20ms
2/17/2021 4:51:05 PM;open for 20ms
2/17/2021 4:51:34 PM;open for 20ms
2/17/2021 4:52:03 PM;open for 20ms
2/17/2021 4:59:47 PM;open for 20ms
2/17/2021 5:09:56 PM;open for 20ms
2/17/2021 5:21:42 PM;open for 20ms
2/17/2021 5:32:59 PM;open for 20ms
2/17/2021 5:44:26 PM;open for 20ms
2/17/2021 5:56:27 PM;open for 20ms
2/17/2021 6:10:44 PM;open for 20ms
2/17/2021 6:24:21 PM;open for 20ms
2/17/2021 6:35:56 PM;open for 20ms
2/17/2021 6:48:36 PM;open for 20ms
2/17/2021 7:01:59 PM;open for 20ms
2/17/2021 7:15:44 PM;open for 20ms
2/17/2021 7:28:02 PM;open for 20ms
2/17/2021 7:38:46 PM;open for 20ms
2/17/2021 7:52:31 PM;open for 20ms
2/17/2021 8:06:48 PM;open for 20ms
2/17/2021 8:21:09 PM;open for 20ms
2/17/2021 8:33:30 PM;open for 20ms
2/17/2021 8:43:32 PM;open for 20ms
2/17/2021 8:58:36 PM;open for 20ms
2/17/2021 9:11:01 PM;open for 20ms
2/17/2021 9:25:50 PM;open for 20ms
2/17/2021 9:38:45 PM;open for 20ms
2/17/2021 9:49:26 PM;open for 20ms
2/17/2021 10:02:56 PM;open for 20ms
2/17/2021 10:16:41 PM;open for 20ms
2/17/2021 10:31:12 PM;open for 20ms
2/17/2021 10:42:15 PM;open for 20ms
2/17/2021 10:54:44 PM;open for 20ms
2/17/2021 11:07:34 PM;open for 20ms
2/17/2021 11:20:39 PM;open for 20ms
2/17/2021 11:33:26 PM;open for 20ms
2/17/2021 11:44:58 PM;open for 20ms
2/17/2021 11:58:10 PM;open for 20ms
2/18/2021 12:12:27 AM;open for 20ms
2/18/2021 12:24:49 AM;open for 20ms
2/18/2021 12:39:45 AM;open for 20ms
2/18/2021 12:46:57 AM;open for 20ms
2/18/2021 1:01:50 AM;open for 20ms
2/18/2021 1:15:28 AM;open for 20ms
2/18/2021 1:27:24 AM;open for 20ms
2/18/2021 1:41:20 AM;open for 20ms
2/18/2021 1:50:38 AM;open for 20ms
2/18/2021 2:04:19 AM;open for 20ms
2/18/2021 2:16:59 AM;open for 20ms
2/18/2021 2:30:25 AM;open for 20ms
2/18/2021 2:40:45 AM;open for 20ms
2/18/2021 2:53:46 AM;open for 20ms
2/18/2021 3:06:26 AM;open for 20ms
2/18/2021 3:19:27 AM;open for 20ms
2/18/2021 3:32:11 AM;open for 20ms
2/18/2021 3:42:52 AM;open for 20ms
2/18/2021 3:55:35 AM;open for 20ms
2/18/2021 4:08:37 AM;open for 20ms
2/18/2021 4:20:26 AM;open for 20ms
2/18/2021 4:34:47 AM;open for 20ms
2/18/2021 4:43:50 AM;open for 20ms
2/18/2021 4:57:57 AM;open for 20ms
2/18/2021 5:09:42 AM;open for 20ms
2/18/2021 5:22:22 AM;open for 20ms
2/18/2021 5:33:18 AM;open for 20ms
2/18/2021 5:44:38 AM;open for 20ms
2/18/2021 5:55:44 AM;open for 20ms
2/18/2021 6:10:37 AM;open for 20ms
2/18/2021 6:22:16 AM;open for 20ms
2/18/2021 6:31:49 AM;open for 20ms
2/18/2021 6:44:03 AM;open for 20ms
2/18/2021 6:56:11 AM;open for 20ms
2/18/2021 7:09:34 AM;open for 20ms
2/18/2021 7:20:40 AM;open for 20ms
2/18/2021 7:31:46 AM;open for 20ms
2/18/2021 7:44:51 AM;open for 20ms
2/18/2021 7:57:16 AM;open for 20ms
2/18/2021 8:09:27 AM;open for 20ms
2/18/2021 8:21:56 AM;open for 20ms
2/18/2021 8:31:54 AM;open for 20ms
2/18/2021 8:44:09 AM;open for 20ms
2/18/2021 8:57:28 AM;open for 20ms
2/18/2021 9:09:07 AM;open for 20ms
2/18/2021 9:18:43 AM;open for 20ms
2/18/2021 9:31:19 AM;open for 20ms
2/18/2021 9:43:16 AM;open for 20ms
2/18/2021 9:55:12 AM;open for 20ms
2/18/2021 10:08:06 AM;open for 20ms
2/18/2021 10:16:09 AM;open for 20ms
2/18/2021 10:30:12 AM;open for 20ms
2/18/2021 10:42:51 AM;open for 20ms
2/18/2021 10:53:29 AM;open for 20ms
2/18/2021 11:38:19 AM;open for 20ms
2/18/2021 11:38:48 AM;open for 20ms
2/18/2021 11:39:17 AM;open for 20ms
2/18/2021 11:39:46 AM;open for 20ms
2/18/2021 11:40:14 AM;open for 20ms
2/18/2021 11:40:43 AM;open for 20ms
2/18/2021 11:41:12 AM;open for 20ms
2/18/2021 11:41:41 AM;open for 20ms
2/18/2021 11:42:10 AM;open for 20ms
2/18/2021 11:42:38 AM;open for 20ms
2/18/2021 11:43:07 AM;open for 20ms
2/18/2021 11:43:36 AM;open for 20ms
2/18/2021 11:44:05 AM;open for 20ms
2/18/2021 11:44:34 AM;open for 20ms
2/18/2021 11:45:02 AM;open for 20ms
2/18/2021 11:45:31 AM;open for 20ms
2/18/2021 11:46:00 AM;open for 20ms
2/18/2021 11:46:29 AM;open for 20ms
2/18/2021 11:46:58 AM;open for 20ms
2/18/2021 11:47:27 AM;open for 20ms
2/18/2021 11:47:55 AM;open for 20ms
2/18/2021 11:48:24 AM;open for 20ms
2/18/2021 11:48:53 AM;open for 20ms
2/18/2021 11:49:22 AM;open for 20ms
2/18/2021 11:49:51 AM;open for 20ms
2/18/2021 11:50:19 AM;open for 20ms
2/18/2021 11:50:48 AM;open for 20ms
2/18/2021 11:56:45 AM;open for 20ms
2/18/2021 12:04:08 PM;open for 20ms
2/18/2021 12:14:23 PM;open for 20ms
2/18/2021 12:25:19 PM;open for 20ms
2/18/2021 12:36:14 PM;open for 20ms
2/18/2021 12:45:00 PM;open for 20ms
2/18/2021 12:58:08 PM;open for 20ms
2/18/2021 1:09:47 PM;open for 20ms
2/18/2021 1:22:59 PM;open for 20ms
2/18/2021 1:31:16 PM;open for 20ms
2/18/2021 2:05:11 PM;open for 20ms
2/18/2021 2:05:40 PM;open for 20ms
2/18/2021 2:06:09 PM;open for 20ms
2/18/2021 2:06:37 PM;open for 20ms
2/18/2021 2:07:06 PM;open for 20ms
2/18/2021 2:07:35 PM;open for 20ms
2/18/2021 2:08:04 PM;open for 20ms
2/18/2021 2:08:33 PM;open for 20ms
2/18/2021 2:09:01 PM;open for 20ms
2/18/2021 2:09:30 PM;open for 20ms
2/18/2021 2:09:59 PM;open for 20ms
2/18/2021 2:10:28 PM;open for 20ms
2/18/2021 2:10:57 PM;open for 20ms
2/18/2021 2:11:25 PM;open for 20ms
2/18/2021 2:11:54 PM;open for 20ms
2/18/2021 2:12:23 PM;open for 20ms
2/18/2021 2:12:52 PM;open for 20ms
2/18/2021 2:13:21 PM;open for 20ms
2/18/2021 2:13:49 PM;open for 20ms
2/18/2021 2:14:18 PM;open for 20ms
2/18/2021 2:14:47 PM;open for 20ms
2/18/2021 2:15:16 PM;open for 20ms
2/18/2021 2:15:45 PM;open for 20ms
2/18/2021 2:16:14 PM;open for 20ms
2/18/2021 2:16:42 PM;open for 20ms
2/18/2021 2:17:11 PM;open for 20ms
2/18/2021 2:17:40 PM;open for 20ms
2/18/2021 2:21:56 PM;open for 20ms
2/18/2021 2:29:22 PM;open for 20ms
2/18/2021 2:39:41 PM;open for 20ms
2/18/2021 2:48:13 PM;open for 20ms
2/18/2021 2:58:18 PM;open for 20ms
2/18/2021 3:10:18 PM;open for 20ms
2/18/2021 3:21:35 PM;open for 20ms
2/18/2021 3:33:28 PM;open for 20ms
2/18/2021 3:42:57 PM;open for 20ms
2/18/2021 3:56:20 PM;open for 20ms
2/18/2021 4:08:02 PM;open for 20ms
2/18/2021 4:18:54 PM;open for 20ms
2/18/2021 4:54:44 PM;open for 20ms
2/18/2021 4:55:12 PM;open for 20ms
2/18/2021 4:55:41 PM;open for 20ms
2/18/2021 4:56:10 PM;open for 20ms
2/18/2021 4:56:39 PM;open for 20ms
2/18/2021 4:57:08 PM;open for 20ms
2/18/2021 4:57:36 PM;open for 20ms
2/18/2021 4:58:05 PM;open for 20ms
2/18/2021 4:58:34 PM;open for 20ms
2/18/2021 4:59:03 PM;open for 20ms
2/18/2021 4:59:32 PM;open for 20ms
2/18/2021 5:00:00 PM;open for 20ms
2/18/2021 5:00:29 PM;open for 20ms
2/18/2021 5:00:58 PM;open for 20ms
2/18/2021 5:01:27 PM;open for 20ms
2/18/2021 5:01:56 PM;open for 20ms
2/18/2021 5:02:25 PM;open for 20ms
2/18/2021 5:02:53 PM;open for 20ms
2/18/2021 5:03:22 PM;open for 20ms
2/18/2021 5:03:51 PM;open for 20ms
2/18/2021 5:04:20 PM;open for 20ms
2/18/2021 5:04:49 PM;open for 20ms
2/18/2021 5:05:17 PM;open for 20ms
2/18/2021 5:05:46 PM;open for 20ms
2/18/2021 5:06:15 PM;open for 20ms
2/18/2021 5:06:44 PM;open for 20ms
2/18/2021 5:07:13 PM;open for 20ms
2/18/2021 5:07:41 PM;open for 20ms
2/18/2021 5:12:08 PM;open for 20ms
2/18/2021 5:19:16 PM;open for 20ms
2/18/2021 5:26:57 PM;open for 20ms
2/18/2021 5:37:45 PM;open for 20ms
2/18/2021 5:47:58 PM;open for 20ms
2/18/2021 5:57:16 PM;open for 20ms
2/18/2021 6:05:58 PM;open for 20ms
2/18/2021 6:18:59 PM;open for 20ms
2/18/2021 6:29:08 PM;open for 20ms
2/18/2021 6:40:28 PM;open for 20ms
2/18/2021 6:49:00 PM;open for 20ms
2/18/2021 6:59:55 PM;open for 20ms
2/18/2021 7:12:17 PM;open for 20ms
2/18/2021 7:24:17 PM;open for 20ms
2/18/2021 7:35:45 PM;open for 20ms
2/18/2021 7:44:20 PM;open for 20ms
2/18/2021 7:56:06 PM;open for 20ms
2/18/2021 8:05:35 PM;open for 20ms
2/18/2021 8:18:58 PM;open for 20ms
2/18/2021 8:30:07 PM;open for 20ms
2/18/2021 8:39:29 PM;open for 20ms
2/18/2021 8:50:32 PM;open for 20ms
2/18/2021 9:02:50 PM;open for 20ms
2/18/2021 9:13:20 PM;open for 20ms
2/18/2021 9:23:00 PM;open for 20ms
2/18/2021 9:35:07 PM;open for 20ms
2/18/2021 9:45:52 PM;open for 20ms
2/18/2021 9:57:34 PM;open for 20ms
2/18/2021 10:10:39 PM;open for 20ms
2/18/2021 10:18:56 PM;open for 20ms
2/18/2021 10:30:38 PM;open for 20ms
2/18/2021 10:41:41 PM;open for 20ms
2/18/2021 10:54:09 PM;open for 20ms
2/18/2021 11:02:30 PM;open for 20ms
2/18/2021 11:14:23 PM;open for 20ms
2/18/2021 11:27:24 PM;open for 20ms
2/18/2021 11:37:58 PM;open for 20ms
2/18/2021 11:50:20 PM;open for 20ms
2/18/2021 11:58:40 PM;open for 20ms
2/19/2021 12:09:14 AM;open for 20ms
2/19/2021 12:21:36 AM;open for 20ms
2/19/2021 12:33:51 AM;open for 20ms
2/19/2021 12:42:26 AM;open for 20ms
2/19/2021 12:52:48 AM;open for 20ms
2/19/2021 1:05:57 AM;open for 20ms
2/19/2021 1:17:14 AM;open for 20ms
2/19/2021 1:27:41 AM;open for 20ms
2/19/2021 1:37:24 AM;open for 20ms
2/19/2021 1:48:19 AM;open for 20ms
2/19/2021 2:01:10 AM;open for 20ms
2/19/2021 2:12:52 AM;open for 20ms
2/19/2021 2:20:11 AM;open for 20ms
2/19/2021 2:32:33 AM;open for 20ms
2/19/2021 2:44:15 AM;open for 20ms
2/19/2021 2:54:38 AM;open for 20ms
2/19/2021 3:04:43 AM;open for 20ms
2/19/2021 3:15:24 AM;open for 20ms
2/19/2021 3:26:38 AM;open for 20ms
2/19/2021 3:39:25 AM;open for 20ms
2/19/2021 3:49:48 AM;open for 20ms
2/19/2021 3:59:24 AM;open for 20ms
2/19/2021 4:11:20 AM;open for 20ms
2/19/2021 4:21:50 AM;open for 20ms
2/19/2021 4:33:36 AM;open for 20ms
2/19/2021 4:41:10 AM;open for 20ms
2/19/2021 4:54:33 AM;open for 20ms
2/19/2021 5:05:00 AM;open for 20ms
2/19/2021 5:16:09 AM;open for 20ms
2/19/2021 5:27:05 AM;open for 20ms
2/19/2021 5:36:55 AM;open for 20ms
2/19/2021 5:48:19 AM;open for 20ms
2/19/2021 5:59:47 AM;open for 20ms
2/19/2021 6:09:49 AM;open for 20ms
2/19/2021 6:17:37 AM;open for 20ms
2/19/2021 6:29:55 AM;open for 20ms
2/19/2021 6:40:47 AM;open for 20ms
2/19/2021 6:52:04 AM;open for 20ms
2/19/2021 7:02:01 AM;open for 20ms
2/19/2021 7:12:53 AM;open for 20ms
2/19/2021 7:23:59 AM;open for 20ms
2/19/2021 7:34:08 AM;open for 20ms
2/19/2021 7:45:57 AM;open for 20ms
2/19/2021 7:54:21 AM;open for 20ms
2/19/2021 8:05:17 AM;open for 20ms
2/19/2021 8:17:20 AM;open for 20ms
2/19/2021 8:28:23 AM;open for 20ms
2/19/2021 8:35:21 AM;open for 20ms
2/19/2021 8:48:04 AM;open for 20ms
2/19/2021 8:56:57 AM;open for 20ms
2/19/2021 9:08:50 AM;open for 20ms
2/19/2021 9:18:59 AM;open for 20ms
2/19/2021 9:29:04 AM;open for 20ms
2/19/2021 9:40:06 AM;open for 20ms
2/19/2021 9:51:38 AM;open for 20ms
2/19/2021 10:02:33 AM;open for 20ms
2/19/2021 10:10:46 AM;open for 20ms
2/19/2021 10:21:42 AM;open for 20ms
2/19/2021 10:32:41 AM;open for 20ms
2/19/2021 10:42:35 AM;open for 20ms
2/19/2021 10:52:29 AM;open for 20ms
2/19/2021 11:28:58 AM;open for 20ms
2/19/2021 11:29:26 AM;open for 20ms
2/19/2021 11:29:55 AM;open for 20ms
2/19/2021 11:30:24 AM;open for 20ms
2/19/2021 11:30:53 AM;open for 20ms
2/19/2021 11:31:22 AM;open for 20ms
2/19/2021 11:31:51 AM;open for 20ms
2/19/2021 11:32:19 AM;open for 20ms
2/19/2021 11:32:48 AM;open for 20ms
2/19/2021 11:33:17 AM;open for 20ms
2/19/2021 11:33:46 AM;open for 20ms
2/19/2021 11:34:15 AM;open for 20ms
2/19/2021 11:34:43 AM;open for 20ms
2/19/2021 11:35:12 AM;open for 20ms
2/19/2021 11:35:41 AM;open for 20ms
2/19/2021 11:36:10 AM;open for 20ms
2/19/2021 11:36:39 AM;open for 20ms
2/19/2021 11:37:07 AM;open for 20ms
2/19/2021 11:37:36 AM;open for 20ms
2/19/2021 11:38:05 AM;open for 20ms
2/19/2021 11:38:34 AM;open for 20ms
2/19/2021 11:39:03 AM;open for 20ms
2/19/2021 11:39:31 AM;open for 20ms
2/19/2021 11:40:00 AM;open for 20ms
