Date;valve
23.06.2021 17:00:12;open for 20ms
23.06.2021 17:13:13;open for 20ms
23.06.2021 17:22:39;open for 20ms
23.06.2021 17:34:06;open for 20ms
23.06.2021 17:43:28;open for 20ms
23.06.2021 18:07:39;open for 20ms
23.06.2021 18:08:08;open for 20ms
23.06.2021 18:08:37;open for 20ms
23.06.2021 18:09:06;open for 20ms
23.06.2021 18:09:35;open for 20ms
23.06.2021 18:10:03;open for 20ms
23.06.2021 18:10:32;open for 20ms
23.06.2021 18:11:01;open for 20ms
23.06.2021 18:11:30;open for 20ms
23.06.2021 18:11:59;open for 20ms
23.06.2021 18:12:27;open for 20ms
23.06.2021 18:12:56;open for 20ms
23.06.2021 18:13:25;open for 20ms
23.06.2021 18:13:54;open for 20ms
23.06.2021 18:14:23;open for 20ms
23.06.2021 18:14:51;open for 20ms
23.06.2021 18:15:20;open for 20ms
23.06.2021 18:15:49;open for 20ms
23.06.2021 18:16:18;open for 20ms
23.06.2021 18:16:47;open for 20ms
23.06.2021 18:17:15;open for 20ms
23.06.2021 18:17:44;open for 20ms
23.06.2021 18:18:13;open for 20ms
23.06.2021 18:18:42;open for 20ms
23.06.2021 18:19:11;open for 20ms
23.06.2021 18:19:39;open for 20ms
23.06.2021 18:20:08;open for 20ms
23.06.2021 18:20:37;open for 20ms
23.06.2021 18:28:07;open for 20ms
23.06.2021 18:33:53;open for 20ms
23.06.2021 18:41:59;open for 20ms
23.06.2021 18:47:52;open for 20ms
23.06.2021 18:55:54;open for 20ms
23.06.2021 19:00:53;open for 20ms
23.06.2021 19:07:15;open for 20ms
23.06.2021 19:15:46;open for 20ms
23.06.2021 19:21:57;open for 20ms
23.06.2021 19:30:00;open for 20ms
23.06.2021 19:36:14;open for 20ms
23.06.2021 19:44:56;open for 20ms
23.06.2021 19:52:37;open for 20ms
23.06.2021 20:00:40;open for 20ms
23.06.2021 20:06:33;open for 20ms
23.06.2021 20:13:16;open for 20ms
23.06.2021 20:21:29;open for 20ms
23.06.2021 20:29:28;open for 20ms
23.06.2021 20:36:48;open for 20ms
23.06.2021 20:42:48;open for 20ms
23.06.2021 20:49:56;open for 20ms
23.06.2021 20:56:58;open for 20ms
23.06.2021 21:04:53;open for 20ms
23.06.2021 21:11:51;open for 20ms
23.06.2021 21:18:01;open for 20ms
23.06.2021 21:26:29;open for 20ms
23.06.2021 21:33:05;open for 20ms
23.06.2021 21:39:56;open for 20ms
23.06.2021 21:47:47;open for 20ms
23.06.2021 21:54:56;open for 20ms
23.06.2021 22:01:21;open for 20ms
23.06.2021 22:07:57;open for 20ms
23.06.2021 22:15:20;open for 20ms
23.06.2021 22:21:56;open for 20ms
23.06.2021 22:28:43;open for 20ms
23.06.2021 22:37:11;open for 20ms
23.06.2021 22:44:23;open for 20ms
23.06.2021 22:50:23;open for 20ms
23.06.2021 22:58:04;open for 20ms
23.06.2021 23:05:38;open for 20ms
23.06.2021 23:11:02;open for 20ms
23.06.2021 23:19:22;open for 20ms
23.06.2021 23:26:53;open for 20ms
23.06.2021 23:33:40;open for 20ms
23.06.2021 23:40:52;open for 20ms
23.06.2021 23:47:49;open for 20ms
23.06.2021 23:53:13;open for 20ms
24.06.2021 00:00:47;open for 20ms
24.06.2021 00:08:21;open for 20ms
24.06.2021 00:15:47;open for 20ms
24.06.2021 00:22:31;open for 20ms
24.06.2021 00:28:13;open for 20ms
24.06.2021 00:36:30;open for 20ms
24.06.2021 00:42:48;open for 20ms
24.06.2021 00:48:01;open for 20ms
24.06.2021 00:56:36;open for 20ms
24.06.2021 01:03:34;open for 20ms
24.06.2021 01:11:11;open for 20ms
24.06.2021 01:18:41;open for 20ms
24.06.2021 01:24:52;open for 20ms
24.06.2021 01:31:17;open for 20ms
24.06.2021 01:37:53;open for 20ms
24.06.2021 01:44:37;open for 20ms
24.06.2021 01:51:13;open for 20ms
24.06.2021 01:58:18;open for 20ms
24.06.2021 02:04:36;open for 20ms
24.06.2021 02:11:44;open for 20ms
24.06.2021 02:17:12;open for 20ms
24.06.2021 02:25:07;open for 20ms
24.06.2021 02:32:01;open for 20ms
24.06.2021 02:36:42;open for 20ms
24.06.2021 02:46:22;open for 20ms
24.06.2021 02:53:27;open for 20ms
24.06.2021 02:59:09;open for 20ms
24.06.2021 03:04:40;open for 20ms
24.06.2021 03:13:12;open for 20ms
24.06.2021 03:18:25;open for 20ms
24.06.2021 03:25:26;open for 20ms
24.06.2021 03:32:56;open for 20ms
24.06.2021 03:38:46;open for 20ms
24.06.2021 03:46:41;open for 20ms
24.06.2021 03:53:17;open for 20ms
24.06.2021 03:58:52;open for 20ms
24.06.2021 04:05:50;open for 20ms
24.06.2021 04:13:20;open for 20ms
24.06.2021 04:17:14;open for 20ms
24.06.2021 04:24:58;open for 20ms
24.06.2021 04:31:06;open for 20ms
24.06.2021 04:39:01;open for 20ms
24.06.2021 04:44:50;open for 20ms
24.06.2021 04:51:23;open for 20ms
24.06.2021 04:57:45;open for 20ms
24.06.2021 05:03:19;open for 20ms
24.06.2021 05:10:03;open for 20ms
24.06.2021 05:16:06;open for 20ms
24.06.2021 05:23:01;open for 20ms
24.06.2021 05:30:16;open for 20ms
24.06.2021 05:35:40;open for 20ms
24.06.2021 05:42:16;open for 20ms
24.06.2021 05:48:09;open for 20ms
24.06.2021 05:53:51;open for 20ms
24.06.2021 06:01:00;open for 20ms
24.06.2021 06:07:07;open for 20ms
24.06.2021 06:13:47;open for 20ms
24.06.2021 06:20:09;open for 20ms
24.06.2021 06:25:58;open for 20ms
24.06.2021 06:32:16;open for 20ms
24.06.2021 06:37:22;open for 20ms
24.06.2021 06:45:32;open for 20ms
24.06.2021 06:49:40;open for 20ms
24.06.2021 06:58:08;open for 20ms
24.06.2021 07:04:01;open for 20ms
24.06.2021 07:09:36;open for 20ms
24.06.2021 07:16:26;open for 20ms
24.06.2021 07:23:35;open for 20ms
24.06.2021 07:29:13;open for 20ms
24.06.2021 07:35:31;open for 20ms
24.06.2021 07:41:57;open for 20ms
24.06.2021 07:49:02;open for 20ms
24.06.2021 07:55:56;open for 20ms
24.06.2021 08:00:15;open for 20ms
24.06.2021 08:06:51;open for 20ms
24.06.2021 08:13:34;open for 20ms
24.06.2021 08:18:48;open for 20ms
24.06.2021 08:25:02;open for 20ms
24.06.2021 08:30:19;open for 20ms
24.06.2021 08:36:44;open for 20ms
24.06.2021 08:44:47;open for 20ms
24.06.2021 08:49:39;open for 20ms
24.06.2021 08:55:39;open for 20ms
24.06.2021 09:03:27;open for 20ms
24.06.2021 09:10:07;open for 20ms
24.06.2021 09:16:14;open for 20ms
24.06.2021 09:21:38;open for 20ms
24.06.2021 09:27:06;open for 20ms
24.06.2021 09:33:45;open for 20ms
24.06.2021 09:39:56;open for 20ms
24.06.2021 09:46:11;open for 20ms
24.06.2021 09:52:14;open for 20ms
24.06.2021 09:58:14;open for 20ms
24.06.2021 10:04:25;open for 20ms
24.06.2021 10:08:30;open for 20ms
24.06.2021 10:16:51;open for 20ms
24.06.2021 10:21:42;open for 20ms
24.06.2021 10:27:35;open for 20ms
24.06.2021 10:34:40;open for 20ms
24.06.2021 10:39:43;open for 20ms
24.06.2021 11:06:02;open for 20ms
24.06.2021 11:06:31;open for 20ms
24.06.2021 11:06:59;open for 20ms
24.06.2021 11:07:28;open for 20ms
24.06.2021 11:07:57;open for 20ms
24.06.2021 11:08:26;open for 20ms
24.06.2021 11:08:55;open for 20ms
24.06.2021 11:09:23;open for 20ms
24.06.2021 11:09:52;open for 20ms
24.06.2021 11:10:21;open for 20ms
24.06.2021 11:10:50;open for 20ms
24.06.2021 11:11:19;open for 20ms
24.06.2021 11:11:47;open for 20ms
24.06.2021 11:12:16;open for 20ms
24.06.2021 11:12:45;open for 20ms
24.06.2021 11:13:14;open for 20ms
24.06.2021 11:13:43;open for 20ms
24.06.2021 11:14:11;open for 20ms
24.06.2021 11:14:40;open for 20ms
24.06.2021 11:15:09;open for 20ms
24.06.2021 11:15:38;open for 20ms
24.06.2021 11:16:07;open for 20ms
24.06.2021 11:16:35;open for 20ms
24.06.2021 11:17:04;open for 20ms
24.06.2021 11:17:33;open for 20ms
24.06.2021 11:18:02;open for 20ms
24.06.2021 11:18:31;open for 20ms
24.06.2021 11:19:00;open for 20ms
24.06.2021 11:19:28;open for 20ms
24.06.2021 11:19:57;open for 20ms
24.06.2021 11:22:57;open for 20ms
24.06.2021 11:30:45;open for 20ms
24.06.2021 11:35:41;open for 20ms
24.06.2021 11:46:29;open for 20ms
24.06.2021 11:54:10;open for 20ms
24.06.2021 12:00:46;open for 20ms
24.06.2021 12:11:27;open for 20ms
24.06.2021 12:19:22;open for 20ms
24.06.2021 12:28:47;open for 20ms
24.06.2021 12:37:19;open for 20ms
24.06.2021 12:44:24;open for 20ms
24.06.2021 12:54:21;open for 20ms
24.06.2021 13:01:41;open for 20ms
24.06.2021 13:11:53;open for 20ms
24.06.2021 13:19:55;open for 20ms
24.06.2021 13:28:59;open for 20ms
24.06.2021 13:38:21;open for 20ms
24.06.2021 13:46:38;open for 20ms
24.06.2021 13:55:49;open for 20ms
24.06.2021 14:05:03;open for 20ms
24.06.2021 14:13:35;open for 20ms
24.06.2021 14:22:38;open for 20ms
24.06.2021 14:32:07;open for 20ms
24.06.2021 14:39:45;open for 20ms
24.06.2021 14:48:38;open for 20ms
24.06.2021 14:56:29;open for 20ms
24.06.2021 15:10:07;open for 20ms
24.06.2021 15:10:36;open for 20ms
24.06.2021 15:11:05;open for 20ms
24.06.2021 15:11:33;open for 20ms
24.06.2021 15:12:02;open for 20ms
24.06.2021 15:12:31;open for 20ms
24.06.2021 15:13:00;open for 20ms
24.06.2021 15:13:29;open for 20ms
24.06.2021 15:13:58;open for 20ms
24.06.2021 15:14:26;open for 20ms
24.06.2021 15:14:55;open for 20ms
24.06.2021 15:15:24;open for 20ms
24.06.2021 15:15:53;open for 20ms
24.06.2021 15:16:22;open for 20ms
24.06.2021 15:16:50;open for 20ms
24.06.2021 15:17:19;open for 20ms
24.06.2021 15:17:48;open for 20ms
24.06.2021 15:18:17;open for 20ms
24.06.2021 15:18:46;open for 20ms
24.06.2021 15:19:14;open for 20ms
24.06.2021 15:19:43;open for 20ms
24.06.2021 15:20:12;open for 20ms
24.06.2021 15:20:41;open for 20ms
24.06.2021 15:21:10;open for 20ms
24.06.2021 15:21:38;open for 20ms
24.06.2021 15:22:07;open for 20ms
24.06.2021 15:22:36;open for 20ms
24.06.2021 15:23:05;open for 20ms
24.06.2021 15:23:34;open for 20ms
24.06.2021 15:24:02;open for 20ms
24.06.2021 15:26:37;open for 20ms
24.06.2021 15:29:48;open for 20ms
24.06.2021 15:34:51;open for 20ms
24.06.2021 15:38:27;open for 20ms
24.06.2021 15:45:24;open for 20ms
24.06.2021 15:48:06;open for 20ms
24.06.2021 15:55:29;open for 20ms
24.06.2021 16:00:25;open for 20ms
24.06.2021 16:04:55;open for 20ms
24.06.2021 16:12:07;open for 20ms
24.06.2021 16:17:42;open for 20ms
24.06.2021 16:23:20;open for 20ms
24.06.2021 16:27:25;open for 20ms
24.06.2021 16:34:19;open for 20ms
24.06.2021 16:39:36;open for 20ms
24.06.2021 16:44:39;open for 20ms
24.06.2021 16:49:30;open for 20ms
24.06.2021 16:55:09;open for 20ms
24.06.2021 17:01:27;open for 20ms
24.06.2021 17:05:50;open for 20ms
24.06.2021 17:12:04;open for 20ms
24.06.2021 17:17:32;open for 20ms
24.06.2021 17:22:42;open for 20ms
24.06.2021 17:28:16;open for 20ms
24.06.2021 17:34:13;open for 20ms
24.06.2021 17:40:17;open for 20ms
24.06.2021 17:43:13;open for 20ms
24.06.2021 17:50:07;open for 20ms
24.06.2021 17:55:42;open for 20ms
24.06.2021 18:02:33;open for 20ms
24.06.2021 18:07:10;open for 20ms
24.06.2021 18:12:30;open for 20ms
24.06.2021 18:20:04;open for 20ms
24.06.2021 18:24:02;open for 20ms
24.06.2021 18:42:30;open for 20ms
24.06.2021 18:42:58;open for 20ms
24.06.2021 18:43:27;open for 20ms
24.06.2021 18:43:56;open for 20ms
24.06.2021 18:44:25;open for 20ms
24.06.2021 18:44:54;open for 20ms
24.06.2021 18:45:22;open for 20ms
24.06.2021 18:45:51;open for 20ms
24.06.2021 18:46:20;open for 20ms
24.06.2021 18:46:49;open for 20ms
24.06.2021 18:47:18;open for 20ms
24.06.2021 18:47:46;open for 20ms
24.06.2021 18:48:15;open for 20ms
24.06.2021 18:48:44;open for 20ms
24.06.2021 18:49:13;open for 20ms
24.06.2021 18:49:42;open for 20ms
24.06.2021 18:50:10;open for 20ms
24.06.2021 18:50:39;open for 20ms
24.06.2021 18:51:08;open for 20ms
24.06.2021 18:51:37;open for 20ms
24.06.2021 18:52:06;open for 20ms
24.06.2021 18:52:34;open for 20ms
24.06.2021 18:53:03;open for 20ms
24.06.2021 18:53:32;open for 20ms
24.06.2021 18:54:01;open for 20ms
24.06.2021 18:54:30;open for 20ms
24.06.2021 18:54:59;open for 20ms
24.06.2021 18:55:27;open for 20ms
24.06.2021 18:55:56;open for 20ms
24.06.2021 19:02:14;open for 20ms
24.06.2021 19:08:47;open for 20ms
24.06.2021 19:16:53;open for 20ms
24.06.2021 19:23:33;open for 20ms
24.06.2021 19:30:19;open for 20ms
24.06.2021 19:37:42;open for 20ms
24.06.2021 19:45:12;open for 20ms
24.06.2021 19:53:01;open for 20ms
24.06.2021 20:01:21;open for 20ms
24.06.2021 20:08:48;open for 20ms
24.06.2021 20:16:14;open for 20ms
24.06.2021 20:22:57;open for 20ms
24.06.2021 20:29:52;open for 20ms
24.06.2021 20:38:01;open for 20ms
24.06.2021 20:46:11;open for 20ms
24.06.2021 20:53:38;open for 20ms
24.06.2021 21:02:20;open for 20ms
24.06.2021 21:09:03;open for 20ms
24.06.2021 21:15:46;open for 20ms
24.06.2021 21:24:25;open for 20ms
24.06.2021 21:32:27;open for 20ms
24.06.2021 21:38:35;open for 20ms
24.06.2021 21:47:24;open for 20ms
24.06.2021 21:54:22;open for 20ms
24.06.2021 22:02:21;open for 20ms
24.06.2021 22:10:02;open for 20ms
24.06.2021 22:16:45;open for 20ms
24.06.2021 22:24:58;open for 20ms
24.06.2021 22:33:55;open for 20ms
24.06.2021 22:38:57;open for 20ms
24.06.2021 22:49:06;open for 20ms
24.06.2021 22:56:57;open for 20ms
24.06.2021 23:04:06;open for 20ms
24.06.2021 23:12:16;open for 20ms
24.06.2021 23:19:42;open for 20ms
24.06.2021 23:26:29;open for 20ms
24.06.2021 23:33:41;open for 20ms
24.06.2021 23:42:49;open for 20ms
24.06.2021 23:49:39;open for 20ms
24.06.2021 23:59:08;open for 20ms
25.06.2021 00:05:59;open for 20ms
25.06.2021 00:13:54;open for 20ms
25.06.2021 00:19:40;open for 20ms
25.06.2021 00:27:38;open for 20ms
25.06.2021 00:34:07;open for 20ms
25.06.2021 00:42:57;open for 20ms
25.06.2021 00:51:10;open for 20ms
25.06.2021 00:57:28;open for 20ms
25.06.2021 01:06:39;open for 20ms
25.06.2021 01:13:33;open for 20ms
25.06.2021 01:19:15;open for 20ms
25.06.2021 01:29:45;open for 20ms
25.06.2021 01:37:12;open for 20ms
25.06.2021 01:43:55;open for 20ms
25.06.2021 01:52:19;open for 20ms
25.06.2021 02:00:26;open for 20ms
25.06.2021 02:07:05;open for 20ms
25.06.2021 02:15:29;open for 20ms
25.06.2021 02:22:38;open for 20ms
25.06.2021 02:29:39;open for 20ms
25.06.2021 02:35:07;open for 20ms
25.06.2021 02:43:13;open for 20ms
25.06.2021 02:51:52;open for 20ms
25.06.2021 02:59:32;open for 20ms
25.06.2021 03:05:29;open for 20ms
25.06.2021 03:14:15;open for 20ms
25.06.2021 03:22:35;open for 20ms
25.06.2021 03:29:37;open for 20ms
25.06.2021 03:38:19;open for 20ms
25.06.2021 03:45:31;open for 20ms
25.06.2021 03:52:54;open for 20ms
25.06.2021 04:01:29;open for 20ms
25.06.2021 04:09:20;open for 20ms
25.06.2021 04:16:04;open for 20ms
25.06.2021 04:23:52;open for 20ms
25.06.2021 04:30:46;open for 20ms
25.06.2021 04:40:15;open for 20ms
25.06.2021 04:47:23;open for 20ms
25.06.2021 04:54:03;open for 20ms
25.06.2021 05:03:25;open for 20ms
25.06.2021 05:10:01;open for 20ms
25.06.2021 05:18:29;open for 20ms
25.06.2021 05:25:08;open for 20ms
25.06.2021 05:32:38;open for 20ms
25.06.2021 05:40:23;open for 20ms
25.06.2021 05:49:34;open for 20ms
25.06.2021 05:55:52;open for 20ms
25.06.2021 06:04:34;open for 20ms
25.06.2021 06:11:35;open for 20ms
25.06.2021 06:19:34;open for 20ms
25.06.2021 06:28:31;open for 20ms
25.06.2021 06:34:42;open for 20ms
25.06.2021 06:43:46;open for 20ms
25.06.2021 06:52:24;open for 20ms
25.06.2021 06:58:17;open for 20ms
25.06.2021 07:06:23;open for 20ms
25.06.2021 07:13:53;open for 20ms
25.06.2021 07:20:33;open for 20ms
25.06.2021 07:31:07;open for 20ms
25.06.2021 07:39:24;open for 20ms
25.06.2021 07:44:51;open for 20ms
25.06.2021 07:53:01;open for 20ms
25.06.2021 08:01:25;open for 20ms
25.06.2021 08:09:24;open for 20ms
25.06.2021 08:16:07;open for 20ms
25.06.2021 08:24:28;open for 20ms
25.06.2021 08:31:58;open for 20ms
25.06.2021 08:40:33;open for 20ms
25.06.2021 08:48:07;open for 20ms
25.06.2021 08:55:08;open for 20ms
25.06.2021 09:03:57;open for 20ms
25.06.2021 09:10:12;open for 20ms
25.06.2021 09:19:55;open for 20ms
25.06.2021 09:27:18;open for 20ms
25.06.2021 09:34:16;open for 20ms
25.06.2021 09:42:25;open for 20ms
25.06.2021 09:50:28;open for 20ms
25.06.2021 09:58:02;open for 20ms
25.06.2021 10:06:15;open for 20ms
25.06.2021 10:13:24;open for 20ms
25.06.2021 10:20:43;open for 20ms
25.06.2021 10:29:07;open for 20ms
25.06.2021 10:39:34;open for 20ms
25.06.2021 10:45:23;open for 20ms
25.06.2021 10:54:27;open for 20ms
25.06.2021 11:00:52;open for 20ms
25.06.2021 11:29:44;open for 20ms
25.06.2021 11:30:13;open for 20ms
25.06.2021 11:30:42;open for 20ms
25.06.2021 11:31:10;open for 20ms
25.06.2021 11:31:39;open for 20ms
25.06.2021 11:32:08;open for 20ms
25.06.2021 11:32:37;open for 20ms
25.06.2021 11:33:06;open for 20ms
25.06.2021 11:33:34;open for 20ms
25.06.2021 11:34:03;open for 20ms
25.06.2021 11:34:32;open for 20ms
25.06.2021 11:35:01;open for 20ms
25.06.2021 11:35:30;open for 20ms
25.06.2021 11:35:59;open for 20ms
25.06.2021 11:36:27;open for 20ms
25.06.2021 11:36:56;open for 20ms
25.06.2021 11:37:25;open for 20ms
25.06.2021 11:37:54;open for 20ms
25.06.2021 11:38:23;open for 20ms
25.06.2021 11:38:51;open for 20ms
25.06.2021 11:39:20;open for 20ms
25.06.2021 11:39:49;open for 20ms
25.06.2021 11:40:18;open for 20ms
25.06.2021 11:40:47;open for 20ms
25.06.2021 11:41:15;open for 20ms
25.06.2021 11:41:44;open for 20ms
25.06.2021 11:42:13;open for 20ms
25.06.2021 11:42:42;open for 20ms
25.06.2021 11:43:11;open for 20ms
25.06.2021 11:43:39;open for 20ms
25.06.2021 11:47:48;open for 20ms
25.06.2021 11:53:37;open for 20ms
25.06.2021 11:58:50;open for 20ms
25.06.2021 12:08:09;open for 20ms
25.06.2021 12:16:58;open for 20ms
25.06.2021 12:25:40;open for 20ms
25.06.2021 12:35:09;open for 20ms
25.06.2021 12:43:40;open for 20ms
25.06.2021 12:54:57;open for 20ms
25.06.2021 13:02:17;open for 20ms
25.06.2021 13:12:47;open for 20ms
25.06.2021 13:21:58;open for 20ms
25.06.2021 13:29:39;open for 20ms
25.06.2021 13:41:28;open for 20ms
25.06.2021 13:49:49;open for 20ms
25.06.2021 13:59:54;open for 20ms
25.06.2021 14:08:18;open for 20ms
25.06.2021 14:17:11;open for 20ms
25.06.2021 14:25:31;open for 20ms
25.06.2021 14:33:26;open for 20ms
25.06.2021 14:45:30;open for 20ms
25.06.2021 14:55:24;open for 20ms
25.06.2021 15:04:39;open for 20ms
25.06.2021 15:13:43;open for 20ms
25.06.2021 15:24:02;open for 20ms
25.06.2021 15:33:24;open for 20ms
25.06.2021 15:41:34;open for 20ms
25.06.2021 15:50:52;open for 20ms
25.06.2021 15:59:01;open for 20ms
25.06.2021 16:08:30;open for 20ms
25.06.2021 16:18:35;open for 20ms
25.06.2021 16:25:33;open for 20ms
25.06.2021 16:35:56;open for 20ms
25.06.2021 16:46:33;open for 20ms
25.06.2021 16:55:48;open for 20ms
25.06.2021 17:05:02;open for 20ms
25.06.2021 17:13:23;open for 20ms
25.06.2021 17:22:48;open for 20ms
25.06.2021 17:31:30;open for 20ms
25.06.2021 17:41:21;open for 20ms
25.06.2021 17:50:07;open for 20ms
25.06.2021 18:00:33;open for 20ms
25.06.2021 18:09:23;open for 20ms
25.06.2021 18:20:07;open for 20ms
25.06.2021 18:50:29;open for 20ms
25.06.2021 18:50:58;open for 20ms
25.06.2021 18:51:26;open for 20ms
25.06.2021 18:51:55;open for 20ms
25.06.2021 18:52:24;open for 20ms
25.06.2021 18:52:53;open for 20ms
25.06.2021 18:53:22;open for 20ms
25.06.2021 18:53:50;open for 20ms
25.06.2021 18:54:19;open for 20ms
25.06.2021 18:54:48;open for 20ms
25.06.2021 18:55:17;open for 20ms
25.06.2021 18:55:46;open for 20ms
25.06.2021 18:56:14;open for 20ms
25.06.2021 18:56:43;open for 20ms
25.06.2021 18:57:12;open for 20ms
25.06.2021 18:57:41;open for 20ms
25.06.2021 18:58:10;open for 20ms
25.06.2021 18:58:38;open for 20ms
25.06.2021 18:59:07;open for 20ms
25.06.2021 18:59:36;open for 20ms
25.06.2021 19:00:05;open for 20ms
25.06.2021 19:00:34;open for 20ms
25.06.2021 19:01:03;open for 20ms
25.06.2021 19:01:31;open for 20ms
25.06.2021 19:02:00;open for 20ms
25.06.2021 19:02:29;open for 20ms
25.06.2021 19:02:58;open for 20ms
25.06.2021 19:03:27;open for 20ms
25.06.2021 19:06:05;open for 20ms
25.06.2021 19:12:09;open for 20ms
25.06.2021 19:17:33;open for 20ms
25.06.2021 19:26:47;open for 20ms
25.06.2021 19:36:20;open for 20ms
25.06.2021 19:43:10;open for 20ms
25.06.2021 19:51:20;open for 20ms
25.06.2021 20:00:53;open for 20ms
25.06.2021 20:09:38;open for 20ms
25.06.2021 20:18:38;open for 20ms
25.06.2021 20:28:11;open for 20ms
25.06.2021 20:36:39;open for 20ms
25.06.2021 20:44:09;open for 20ms
25.06.2021 20:54:10;open for 20ms
25.06.2021 21:01:08;open for 20ms
25.06.2021 21:08:16;open for 20ms
25.06.2021 21:19:05;open for 20ms
25.06.2021 21:26:24;open for 20ms
25.06.2021 21:33:14;open for 20ms
25.06.2021 21:44:10;open for 20ms
25.06.2021 21:52:16;open for 20ms
25.06.2021 22:02:50;open for 20ms
25.06.2021 22:09:55;open for 20ms
25.06.2021 22:18:37;open for 20ms
25.06.2021 22:26:57;open for 20ms
25.06.2021 22:36:33;open for 20ms
25.06.2021 22:44:36;open for 20ms
25.06.2021 22:53:11;open for 20ms
25.06.2021 23:01:53;open for 20ms
25.06.2021 23:11:11;open for 20ms
25.06.2021 23:20:08;open for 20ms
25.06.2021 23:26:37;open for 20ms
25.06.2021 23:37:54;open for 20ms
25.06.2021 23:45:52;open for 20ms
25.06.2021 23:55:07;open for 20ms
26.06.2021 00:02:26;open for 20ms
26.06.2021 00:11:41;open for 20ms
26.06.2021 00:21:39;open for 20ms
26.06.2021 00:29:56;open for 20ms
26.06.2021 00:39:10;open for 20ms
26.06.2021 00:48:28;open for 20ms
26.06.2021 00:56:34;open for 20ms
26.06.2021 01:06:32;open for 20ms
26.06.2021 01:15:25;open for 20ms
26.06.2021 01:23:24;open for 20ms
26.06.2021 01:31:30;open for 20ms
26.06.2021 01:40:45;open for 20ms
26.06.2021 01:49:38;open for 20ms
26.06.2021 01:59:28;open for 20ms
26.06.2021 02:07:20;open for 20ms
26.06.2021 02:17:25;open for 20ms
26.06.2021 02:25:53;open for 20ms
26.06.2021 02:34:56;open for 20ms
26.06.2021 02:44:29;open for 20ms
26.06.2021 02:51:44;open for 20ms
26.06.2021 03:00:41;open for 20ms
26.06.2021 03:10:03;open for 20ms
26.06.2021 03:20:29;open for 20ms
26.06.2021 03:27:09;open for 20ms
26.06.2021 03:36:24;open for 20ms
26.06.2021 03:47:30;open for 20ms
26.06.2021 03:55:00;open for 20ms
26.06.2021 04:02:16;open for 20ms
26.06.2021 04:14:16;open for 20ms
26.06.2021 04:20:41;open for 20ms
26.06.2021 04:30:53;open for 20ms
26.06.2021 04:40:11;open for 20ms
26.06.2021 04:48:54;open for 20ms
26.06.2021 04:57:18;open for 20ms
26.06.2021 05:07:05;open for 20ms
26.06.2021 05:16:34;open for 20ms
26.06.2021 05:22:55;open for 20ms
26.06.2021 05:33:18;open for 20ms
26.06.2021 05:42:36;open for 20ms
26.06.2021 05:49:38;open for 20ms
26.06.2021 05:59:39;open for 20ms
26.06.2021 06:10:45;open for 20ms
26.06.2021 06:20:14;open for 20ms
26.06.2021 06:28:20;open for 20ms
26.06.2021 06:37:46;open for 20ms
26.06.2021 06:47:22;open for 20ms
26.06.2021 06:57:05;open for 20ms
26.06.2021 07:04:03;open for 20ms
26.06.2021 07:14:51;open for 20ms
26.06.2021 07:23:47;open for 20ms
26.06.2021 07:33:13;open for 20ms
26.06.2021 07:40:36;open for 20ms
26.06.2021 07:50:15;open for 20ms
26.06.2021 08:00:46;open for 20ms
26.06.2021 08:09:46;open for 20ms
26.06.2021 08:16:11;open for 20ms
26.06.2021 08:26:23;open for 20ms
26.06.2021 08:37:40;open for 20ms
